(-2.34704e-06,1.53804e-06)
(2.75511e-06,4.25966e-06)
(1.67792e-05,1.20896e-06)
(1.26787e-05,-0.000175603)
(2.79574e-07,1.68573e-07)
(1.24365e-06,-2.06248e-06)
(8.30429e-07,-5.49815e-07)
(-5.24709e-06,-7.94562e-06)
(2.60432e-07,0.000117098)
(0.000307911,3.5099e-06)
(-4.41517e-06,2.92322e-06)
(2.78974e-05,4.22448e-05)
(-2.46262e-06,1.63047e-06)
(2.80256e-06,4.29383e-06)
(1.77739e-05,1.10831e-06)
(1.10472e-05,-0.00017669)
(3.009e-07,1.75823e-07)
(1.2255e-06,-2.0972e-06)
(8.71261e-07,-5.82694e-07)
(-5.31434e-06,-7.96871e-06)
(2.98692e-07,0.000122498)
(0.000310339,3.83366e-06)
(-4.63226e-06,3.09803e-06)
(2.8255e-05,4.23675e-05)
(-2.58011e-06,1.72556e-06)
(2.85016e-06,4.32842e-06)
(1.87961e-05,9.93604e-07)
(9.42996e-06,-0.000177764)
(3.23167e-07,1.83032e-07)
(1.20731e-06,-2.13155e-06)
(9.15438e-07,-6.18701e-07)
(-5.3856e-06,-7.99345e-06)
(3.43933e-07,0.000128311)
(0.000312934,4.1974e-06)
(-4.86715e-06,3.28947e-06)
(2.86338e-05,4.24991e-05)
(-2.70695e-06,1.82949e-06)
(2.90089e-06,4.36565e-06)
(1.9912e-05,8.55929e-07)
(7.72668e-06,-0.00017889)
(3.47865e-07,1.9063e-07)
(1.18796e-06,-2.16767e-06)
(9.6041e-07,-6.55805e-07)
(-5.45666e-06,-8.01842e-06)
(3.94246e-07,0.000134199)
(0.000315545,4.58174e-06)
(-5.10625e-06,3.48674e-06)
(2.90116e-05,4.26318e-05)
(-2.83577e-06,1.93638e-06)
(2.9518e-06,4.40338e-06)
(2.10582e-05,7.01573e-07)
(6.03831e-06,-0.000180002)
(3.73643e-07,1.98145e-07)
(1.16857e-06,-2.20341e-06)
(1.00344e-06,-6.91723e-07)
(-5.52337e-06,-8.04212e-06)
(4.46552e-07,0.000139803)
(0.000318015,4.96245e-06)
(-5.33502e-06,3.67771e-06)
(2.93663e-05,4.27578e-05)
(-2.95877e-06,2.03964e-06)
(2.99986e-06,4.43934e-06)
(2.21643e-05,5.40713e-07)
(4.46236e-06,-0.000181037)
(3.98898e-07,2.05125e-07)
(1.15029e-06,-2.23673e-06)
(1.04713e-06,-7.28601e-07)
(-5.58992e-06,-8.06602e-06)
(5.03972e-07,0.000145466)
(0.000320497,5.36172e-06)
(-5.56731e-06,3.87378e-06)
(2.97201e-05,4.28849e-05)
(-3.0834e-06,2.14545e-06)
(3.04807e-06,4.47574e-06)
(2.32965e-05,3.6443e-07)
(2.89867e-06,-0.000182061)
(4.25123e-07,2.12e-07)
(1.13199e-06,-2.26976e-06)
(1.07476e-06,-7.52134e-07)
(-5.63144e-06,-8.08106e-06)
(5.42593e-07,0.000149034)
(0.000322054,5.62074e-06)
(-5.71424e-06,3.9989e-06)
(2.99409e-05,4.29649e-05)
(-3.16209e-06,2.21287e-06)
(3.07827e-06,4.49872e-06)
(2.40172e-05,2.46293e-07)
(1.92739e-06,-0.000182695)
(4.42008e-07,2.16235e-07)
(1.12054e-06,-2.29026e-06)
(1.0937e-06,-7.68349e-07)
(-5.65965e-06,-8.09133e-06)
(5.70104e-07,0.000151472)
(0.000323116,5.80104e-06)
(-5.81489e-06,4.08511e-06)
(3.00909e-05,4.30195e-05)
(-3.21594e-06,2.25928e-06)
(3.09884e-06,4.51445e-06)
(2.4513e-05,1.6242e-07)
